Datos que encuentra el metodo de Runge Kutta(variable ind.	 variable dep.	 numero de thread)
2.363357	 4.193513 	 numero de thread:2
2.363420	 4.193612 	 numero de thread:2
2.363483	 4.193710 	 numero de thread:2
2.363546	 4.193808 	 numero de thread:2
2.363609	 4.193906 	 numero de thread:2
2.363671	 4.194005 	 numero de thread:2
2.363734	 4.194103 	 numero de thread:2
2.363797	 4.194201 	 numero de thread:2
2.363860	 4.194299 	 numero de thread:2
2.363923	 4.194398 	 numero de thread:2
2.363986	 4.194496 	 numero de thread:2
2.364048	 4.194594 	 numero de thread:2
2.364111	 4.194692 	 numero de thread:2
2.364174	 4.194791 	 numero de thread:2
2.364237	 4.194889 	 numero de thread:2
2.364300	 4.194987 	 numero de thread:2
2.364363	 4.195085 	 numero de thread:2
2.364425	 4.195184 	 numero de thread:2
2.364488	 4.195282 	 numero de thread:2
2.364551	 4.195380 	 numero de thread:2
2.364614	 4.195478 	 numero de thread:2
2.364677	 4.195577 	 numero de thread:2
2.364740	 4.195675 	 numero de thread:2
2.364802	 4.195773 	 numero de thread:2
2.364865	 4.195871 	 numero de thread:2
2.364928	 4.195970 	 numero de thread:2
2.364991	 4.196068 	 numero de thread:2
2.365054	 4.196166 	 numero de thread:2
2.365117	 4.196264 	 numero de thread:2
2.365179	 4.196363 	 numero de thread:2
2.365242	 4.196461 	 numero de thread:2
2.365305	 4.196559 	 numero de thread:2
2.365368	 4.196657 	 numero de thread:2
2.365431	 4.196755 	 numero de thread:2
2.365494	 4.196854 	 numero de thread:2
2.365556	 4.196952 	 numero de thread:2
2.365619	 4.197050 	 numero de thread:2
2.365682	 4.197148 	 numero de thread:2
2.365745	 4.197247 	 numero de thread:2
2.365808	 4.197345 	 numero de thread:2
2.365871	 4.197443 	 numero de thread:2
2.365933	 4.197541 	 numero de thread:2
2.365996	 4.197640 	 numero de thread:2
2.366059	 4.197738 	 numero de thread:2
2.366122	 4.197836 	 numero de thread:2
2.366185	 4.197934 	 numero de thread:2
2.366248	 4.198033 	 numero de thread:2
2.366310	 4.198131 	 numero de thread:2
2.366373	 4.198229 	 numero de thread:2
2.366436	 4.198327 	 numero de thread:2
2.366499	 4.198426 	 numero de thread:2
2.366562	 4.198524 	 numero de thread:2
2.366625	 4.198622 	 numero de thread:2
2.366687	 4.198720 	 numero de thread:2
2.366750	 4.198819 	 numero de thread:2
2.366813	 4.198917 	 numero de thread:2
2.366876	 4.199015 	 numero de thread:2
2.366939	 4.199113 	 numero de thread:2
2.367002	 4.199212 	 numero de thread:2
2.367064	 4.199310 	 numero de thread:2
2.367127	 4.199408 	 numero de thread:2
2.367190	 4.199506 	 numero de thread:2
2.367253	 4.199605 	 numero de thread:2
2.367316	 4.199703 	 numero de thread:2
2.367379	 4.199801 	 numero de thread:2
2.367441	 4.199899 	 numero de thread:2
2.367504	 4.199998 	 numero de thread:2
2.367567	 4.200096 	 numero de thread:2
2.367630	 4.200194 	 numero de thread:2
2.367693	 4.200292 	 numero de thread:2
2.367756	 4.200391 	 numero de thread:2
2.367818	 4.200489 	 numero de thread:2
2.367881	 4.200587 	 numero de thread:2
2.367944	 4.200685 	 numero de thread:2
2.368007	 4.200784 	 numero de thread:2
2.368070	 4.200882 	 numero de thread:2
2.368133	 4.200980 	 numero de thread:2
2.368195	 4.201078 	 numero de thread:2
2.368258	 4.201177 	 numero de thread:2
2.368321	 4.201275 	 numero de thread:2
2.368384	 4.201373 	 numero de thread:2
2.368447	 4.201471 	 numero de thread:2
2.368510	 4.201570 	 numero de thread:2
2.368572	 4.201668 	 numero de thread:2
2.368635	 4.201766 	 numero de thread:2
2.368698	 4.201864 	 numero de thread:2
2.368761	 4.201963 	 numero de thread:2
2.368824	 4.202061 	 numero de thread:2
2.368887	 4.202159 	 numero de thread:2
2.368949	 4.202257 	 numero de thread:2
2.369012	 4.202356 	 numero de thread:2
2.369075	 4.202454 	 numero de thread:2
2.369138	 4.202552 	 numero de thread:2
2.369201	 4.202650 	 numero de thread:2
2.369264	 4.202749 	 numero de thread:2
2.369326	 4.202847 	 numero de thread:2
2.369389	 4.202945 	 numero de thread:2
2.369452	 4.203043 	 numero de thread:2
2.369515	 4.203142 	 numero de thread:2
2.369578	 4.203240 	 numero de thread:2
2.369641	 4.203338 	 numero de thread:2
2.369703	 4.203436 	 numero de thread:2
2.369766	 4.203535 	 numero de thread:2
2.369829	 4.203633 	 numero de thread:2
2.369892	 4.203731 	 numero de thread:2
2.369955	 4.203829 	 numero de thread:2
2.370017	 4.203928 	 numero de thread:2
2.370080	 4.204026 	 numero de thread:2
2.370143	 4.204124 	 numero de thread:2
2.370206	 4.204223 	 numero de thread:2
2.370269	 4.204321 	 numero de thread:2
2.370332	 4.204419 	 numero de thread:2
2.370394	 4.204517 	 numero de thread:2
2.370457	 4.204616 	 numero de thread:2
2.370520	 4.204714 	 numero de thread:2
2.370583	 4.204812 	 numero de thread:2
2.370646	 4.204910 	 numero de thread:2
2.370709	 4.205009 	 numero de thread:2
2.370771	 4.205107 	 numero de thread:2
2.370834	 4.205205 	 numero de thread:2
2.370897	 4.205303 	 numero de thread:2
2.370960	 4.205402 	 numero de thread:2
2.371023	 4.205500 	 numero de thread:2
2.371086	 4.205598 	 numero de thread:2
2.371148	 4.205696 	 numero de thread:2
2.371211	 4.205795 	 numero de thread:2
2.371274	 4.205893 	 numero de thread:2
2.371337	 4.205991 	 numero de thread:2
2.371400	 4.206089 	 numero de thread:2
2.371463	 4.206188 	 numero de thread:2
2.371525	 4.206286 	 numero de thread:2
2.371588	 4.206384 	 numero de thread:2
2.371651	 4.206482 	 numero de thread:2
2.371714	 4.206581 	 numero de thread:2
2.371777	 4.206679 	 numero de thread:2
2.371840	 4.206777 	 numero de thread:2
2.371902	 4.206875 	 numero de thread:2
2.371965	 4.206974 	 numero de thread:2
2.372028	 4.207072 	 numero de thread:2
2.372091	 4.207170 	 numero de thread:2
2.372154	 4.207268 	 numero de thread:2
2.372217	 4.207367 	 numero de thread:2
2.372279	 4.207465 	 numero de thread:2
2.372342	 4.207563 	 numero de thread:2
2.372405	 4.207661 	 numero de thread:2
2.372468	 4.207760 	 numero de thread:2
2.372531	 4.207858 	 numero de thread:2
2.372594	 4.207956 	 numero de thread:2
2.372656	 4.208055 	 numero de thread:2
2.372719	 4.208153 	 numero de thread:2
2.372782	 4.208251 	 numero de thread:2
2.372845	 4.208349 	 numero de thread:2
2.372908	 4.208448 	 numero de thread:2
2.372971	 4.208546 	 numero de thread:2
2.373033	 4.208644 	 numero de thread:2
2.373096	 4.208742 	 numero de thread:2
2.373159	 4.208841 	 numero de thread:2
2.373222	 4.208939 	 numero de thread:2
2.373285	 4.209037 	 numero de thread:2
2.373348	 4.209135 	 numero de thread:2
2.373410	 4.209234 	 numero de thread:2
2.373473	 4.209332 	 numero de thread:2
2.373536	 4.209430 	 numero de thread:2
2.373599	 4.209528 	 numero de thread:2
2.373662	 4.209627 	 numero de thread:2
2.373725	 4.209725 	 numero de thread:2
2.373787	 4.209823 	 numero de thread:2
2.373850	 4.209921 	 numero de thread:2
2.373913	 4.210020 	 numero de thread:2
2.373976	 4.210118 	 numero de thread:2
2.374039	 4.210216 	 numero de thread:2
2.374102	 4.210314 	 numero de thread:2
2.374164	 4.210413 	 numero de thread:2
2.374227	 4.210511 	 numero de thread:2
2.374290	 4.210609 	 numero de thread:2
2.374353	 4.210708 	 numero de thread:2
2.374416	 4.210806 	 numero de thread:2
2.374479	 4.210904 	 numero de thread:2
2.374541	 4.211002 	 numero de thread:2
2.374604	 4.211101 	 numero de thread:2
2.374667	 4.211199 	 numero de thread:2
2.374730	 4.211297 	 numero de thread:2
2.374793	 4.211395 	 numero de thread:2
2.374856	 4.211494 	 numero de thread:2
2.374918	 4.211592 	 numero de thread:2
2.374981	 4.211690 	 numero de thread:2
2.375044	 4.211788 	 numero de thread:2
2.375107	 4.211887 	 numero de thread:2
2.375170	 4.211985 	 numero de thread:2
2.375233	 4.212083 	 numero de thread:2
2.375295	 4.212181 	 numero de thread:2
2.375358	 4.212280 	 numero de thread:2
2.375421	 4.212378 	 numero de thread:2
2.375484	 4.212476 	 numero de thread:2
2.375547	 4.212575 	 numero de thread:2
2.375610	 4.212673 	 numero de thread:2
2.375672	 4.212771 	 numero de thread:2
2.375735	 4.212869 	 numero de thread:2
2.375798	 4.212968 	 numero de thread:2
2.375861	 4.213066 	 numero de thread:2
2.375924	 4.213164 	 numero de thread:2
2.375987	 4.213262 	 numero de thread:2
2.376049	 4.213361 	 numero de thread:2
2.376112	 4.213459 	 numero de thread:2
2.376175	 4.213557 	 numero de thread:2
2.376238	 4.213655 	 numero de thread:2
2.376301	 4.213754 	 numero de thread:2
2.376364	 4.213852 	 numero de thread:2
2.376426	 4.213950 	 numero de thread:2
2.376489	 4.214049 	 numero de thread:2
2.376552	 4.214147 	 numero de thread:2
2.376615	 4.214245 	 numero de thread:2
2.376678	 4.214343 	 numero de thread:2
2.376741	 4.214442 	 numero de thread:2
2.376803	 4.214540 	 numero de thread:2
2.376866	 4.214638 	 numero de thread:2
2.376929	 4.214736 	 numero de thread:2
2.376992	 4.214835 	 numero de thread:2
2.377055	 4.214933 	 numero de thread:2
2.377117	 4.215031 	 numero de thread:2
2.377180	 4.215129 	 numero de thread:2
2.377243	 4.215228 	 numero de thread:2
2.377306	 4.215326 	 numero de thread:2
2.377369	 4.215424 	 numero de thread:2
2.377432	 4.215522 	 numero de thread:2
2.377494	 4.215621 	 numero de thread:2
2.377557	 4.215719 	 numero de thread:2
2.377620	 4.215817 	 numero de thread:2
2.377683	 4.215916 	 numero de thread:2
2.377746	 4.216014 	 numero de thread:2
2.377809	 4.216112 	 numero de thread:2
2.377871	 4.216210 	 numero de thread:2
2.377934	 4.216309 	 numero de thread:2
2.377997	 4.216407 	 numero de thread:2
2.378060	 4.216505 	 numero de thread:2
2.378123	 4.216603 	 numero de thread:2
2.378186	 4.216702 	 numero de thread:2
2.378248	 4.216800 	 numero de thread:2
2.378311	 4.216898 	 numero de thread:2
2.378374	 4.216997 	 numero de thread:2
2.378437	 4.217095 	 numero de thread:2
2.378500	 4.217193 	 numero de thread:2
2.378563	 4.217291 	 numero de thread:2
2.378625	 4.217390 	 numero de thread:2
2.378688	 4.217488 	 numero de thread:2
2.378751	 4.217586 	 numero de thread:2
2.378814	 4.217684 	 numero de thread:2
2.378877	 4.217783 	 numero de thread:2
2.378940	 4.217881 	 numero de thread:2
2.379002	 4.217979 	 numero de thread:2
2.379065	 4.218077 	 numero de thread:2
2.379128	 4.218176 	 numero de thread:2
2.379191	 4.218274 	 numero de thread:2
2.379254	 4.218372 	 numero de thread:2
2.379317	 4.218471 	 numero de thread:2
2.379379	 4.218569 	 numero de thread:2
2.379442	 4.218667 	 numero de thread:2
2.379505	 4.218765 	 numero de thread:2
2.379568	 4.218864 	 numero de thread:2
2.379631	 4.218962 	 numero de thread:2
2.379694	 4.219060 	 numero de thread:2
2.379756	 4.219158 	 numero de thread:2
2.379819	 4.219257 	 numero de thread:2
2.379882	 4.219355 	 numero de thread:2
2.379945	 4.219453 	 numero de thread:2
2.380008	 4.219552 	 numero de thread:2
2.380071	 4.219650 	 numero de thread:2
2.380133	 4.219748 	 numero de thread:2
2.380196	 4.219846 	 numero de thread:2
2.380259	 4.219945 	 numero de thread:2
2.380322	 4.220043 	 numero de thread:2
2.380385	 4.220141 	 numero de thread:2
2.380448	 4.220239 	 numero de thread:2
2.380510	 4.220338 	 numero de thread:2
2.380573	 4.220436 	 numero de thread:2
2.380636	 4.220534 	 numero de thread:2
2.380699	 4.220633 	 numero de thread:2
2.380762	 4.220731 	 numero de thread:2
2.380825	 4.220829 	 numero de thread:2
2.380887	 4.220927 	 numero de thread:2
2.380950	 4.221026 	 numero de thread:2
2.381013	 4.221124 	 numero de thread:2
2.381076	 4.221222 	 numero de thread:2
2.381139	 4.221320 	 numero de thread:2
2.381202	 4.221419 	 numero de thread:2
2.381264	 4.221517 	 numero de thread:2
2.381327	 4.221615 	 numero de thread:2
2.381390	 4.221714 	 numero de thread:2
2.381453	 4.221812 	 numero de thread:2
2.381516	 4.221910 	 numero de thread:2
2.381579	 4.222008 	 numero de thread:2
2.381641	 4.222107 	 numero de thread:2
2.381704	 4.222205 	 numero de thread:2
2.381767	 4.222303 	 numero de thread:2
2.381830	 4.222401 	 numero de thread:2
2.381893	 4.222500 	 numero de thread:2
2.381956	 4.222598 	 numero de thread:2
2.382018	 4.222696 	 numero de thread:2
2.382081	 4.222795 	 numero de thread:2
2.382144	 4.222893 	 numero de thread:2
2.382207	 4.222991 	 numero de thread:2
2.382270	 4.223089 	 numero de thread:2
2.382333	 4.223188 	 numero de thread:2
2.382395	 4.223286 	 numero de thread:2
2.382458	 4.223384 	 numero de thread:2
2.382521	 4.223483 	 numero de thread:2
2.382584	 4.223581 	 numero de thread:2
2.382647	 4.223679 	 numero de thread:2
2.382710	 4.223777 	 numero de thread:2
2.382772	 4.223876 	 numero de thread:2
2.382835	 4.223974 	 numero de thread:2
2.382898	 4.224072 	 numero de thread:2
2.382961	 4.224170 	 numero de thread:2
2.383024	 4.224269 	 numero de thread:2
2.383087	 4.224367 	 numero de thread:2
2.383149	 4.224465 	 numero de thread:2
2.383212	 4.224564 	 numero de thread:2
2.383275	 4.224662 	 numero de thread:2
2.383338	 4.224760 	 numero de thread:2
2.383401	 4.224858 	 numero de thread:2
2.383464	 4.224957 	 numero de thread:2
2.383526	 4.225055 	 numero de thread:2
2.383589	 4.225153 	 numero de thread:2
2.383652	 4.225251 	 numero de thread:2
2.383715	 4.225350 	 numero de thread:2
2.383778	 4.225448 	 numero de thread:2
2.383841	 4.225546 	 numero de thread:2
2.383903	 4.225645 	 numero de thread:2
2.383966	 4.225743 	 numero de thread:2
2.384029	 4.225841 	 numero de thread:2
2.384092	 4.225939 	 numero de thread:2
2.384155	 4.226038 	 numero de thread:2
2.384217	 4.226136 	 numero de thread:2
2.384280	 4.226234 	 numero de thread:2
2.384343	 4.226333 	 numero de thread:2
2.384406	 4.226431 	 numero de thread:2
2.384469	 4.226529 	 numero de thread:2
2.384532	 4.226627 	 numero de thread:2
2.384594	 4.226726 	 numero de thread:2
2.384657	 4.226824 	 numero de thread:2
2.384720	 4.226922 	 numero de thread:2
2.384783	 4.227021 	 numero de thread:2
2.384846	 4.227119 	 numero de thread:2
2.384909	 4.227217 	 numero de thread:2
2.384971	 4.227315 	 numero de thread:2
2.385034	 4.227414 	 numero de thread:2
2.385097	 4.227512 	 numero de thread:2
2.385160	 4.227610 	 numero de thread:2
2.385223	 4.227708 	 numero de thread:2
2.385286	 4.227807 	 numero de thread:2
2.385348	 4.227905 	 numero de thread:2
2.385411	 4.228003 	 numero de thread:2
2.385474	 4.228102 	 numero de thread:2
2.385537	 4.228200 	 numero de thread:2
2.385600	 4.228298 	 numero de thread:2
2.385663	 4.228396 	 numero de thread:2
2.385725	 4.228495 	 numero de thread:2
2.385788	 4.228593 	 numero de thread:2
2.385851	 4.228691 	 numero de thread:2
2.385914	 4.228790 	 numero de thread:2
2.385977	 4.228888 	 numero de thread:2
2.386040	 4.228986 	 numero de thread:2
2.386102	 4.229084 	 numero de thread:2
2.386165	 4.229183 	 numero de thread:2
2.386228	 4.229281 	 numero de thread:2
2.386291	 4.229379 	 numero de thread:2
2.386354	 4.229478 	 numero de thread:2
2.386417	 4.229576 	 numero de thread:2
2.386479	 4.229674 	 numero de thread:2
2.386542	 4.229772 	 numero de thread:2
2.386605	 4.229871 	 numero de thread:2
2.386668	 4.229969 	 numero de thread:2
2.386731	 4.230067 	 numero de thread:2
2.386794	 4.230166 	 numero de thread:2
2.386856	 4.230264 	 numero de thread:2
2.386919	 4.230362 	 numero de thread:2
2.386982	 4.230460 	 numero de thread:2
2.387045	 4.230559 	 numero de thread:2
2.387108	 4.230657 	 numero de thread:2
2.387171	 4.230755 	 numero de thread:2
2.387233	 4.230854 	 numero de thread:2
2.387296	 4.230952 	 numero de thread:2
2.387359	 4.231050 	 numero de thread:2
2.387422	 4.231148 	 numero de thread:2
2.387485	 4.231247 	 numero de thread:2
2.387548	 4.231345 	 numero de thread:2
2.387610	 4.231443 	 numero de thread:2
2.387673	 4.231542 	 numero de thread:2
2.387736	 4.231640 	 numero de thread:2
2.387799	 4.231738 	 numero de thread:2
2.387862	 4.231836 	 numero de thread:2
2.387925	 4.231935 	 numero de thread:2
2.387987	 4.232033 	 numero de thread:2
2.388050	 4.232131 	 numero de thread:2
2.388113	 4.232230 	 numero de thread:2
2.388176	 4.232328 	 numero de thread:2
2.388239	 4.232426 	 numero de thread:2
2.388302	 4.232524 	 numero de thread:2
2.388364	 4.232623 	 numero de thread:2
2.388427	 4.232721 	 numero de thread:2
2.388490	 4.232819 	 numero de thread:2
2.388553	 4.232918 	 numero de thread:2
2.388616	 4.233016 	 numero de thread:2
2.388679	 4.233114 	 numero de thread:2
2.388741	 4.233212 	 numero de thread:2
2.388804	 4.233311 	 numero de thread:2
2.388867	 4.233409 	 numero de thread:2
2.388930	 4.233507 	 numero de thread:2
2.388993	 4.233606 	 numero de thread:2
2.389056	 4.233704 	 numero de thread:2
2.389118	 4.233802 	 numero de thread:2
2.389181	 4.233900 	 numero de thread:2
2.389244	 4.233999 	 numero de thread:2
2.389307	 4.234097 	 numero de thread:2
2.389370	 4.234195 	 numero de thread:2
2.389433	 4.234294 	 numero de thread:2
2.389495	 4.234392 	 numero de thread:2
2.389558	 4.234490 	 numero de thread:2
2.389621	 4.234588 	 numero de thread:2
2.389684	 4.234687 	 numero de thread:2
2.389747	 4.234785 	 numero de thread:2
2.389810	 4.234883 	 numero de thread:2
2.389872	 4.234982 	 numero de thread:2
2.389935	 4.235080 	 numero de thread:2
2.389998	 4.235178 	 numero de thread:2
2.390061	 4.235276 	 numero de thread:2
2.390124	 4.235375 	 numero de thread:2
2.390187	 4.235473 	 numero de thread:2
2.390249	 4.235571 	 numero de thread:2
2.390312	 4.235670 	 numero de thread:2
2.390375	 4.235768 	 numero de thread:2
2.390438	 4.235866 	 numero de thread:2
2.390501	 4.235964 	 numero de thread:2
2.390564	 4.236063 	 numero de thread:2
